GO_ID,GO_term,Category,gene_name
GO:0008137,NADH dehydrogenase (ubiquinone) activity,Function,nuoN
GO:0008137,NADH dehydrogenase (ubiquinone) activity,Function,nuoK
GO:0008137,NADH dehydrogenase (ubiquinone) activity,Function,ndh
GO:0008137,NADH dehydrogenase (ubiquinone) activity,Function,nuoA
GO:0008137,NADH dehydrogenase (ubiquinone) activity,Function,nuoB
GO:0008137,NADH dehydrogenase (ubiquinone) activity,Function,nuoJ
GO:0008137,NADH dehydrogenase (ubiquinone) activity,Function,nuoG
GO:0030964,NADH dehydrogenase complex,Component,nuoN
GO:0030964,NADH dehydrogenase complex,Component,nuoM
GO:0030964,NADH dehydrogenase complex,Component,nuoL
GO:0030964,NADH dehydrogenase complex,Component,nuoK
GO:0030964,NADH dehydrogenase complex,Component,nuoJ
GO:0030964,NADH dehydrogenase complex,Component,nuoI
GO:0030964,NADH dehydrogenase complex,Component,nuoH
GO:0030964,NADH dehydrogenase complex,Component,nuoG
GO:0030964,NADH dehydrogenase complex,Component,nuoF
GO:0030964,NADH dehydrogenase complex,Component,nuoE
GO:0030964,NADH dehydrogenase complex,Component,nuoC
GO:0030964,NADH dehydrogenase complex,Component,nuoB
GO:0030964,NADH dehydrogenase complex,Component,nuoA
GO:0030964,NADH dehydrogenase complex,Component,ndh
GO:0045272,plasma membrane respiratory chain complex I,Component,nuoG
GO:0045272,plasma membrane respiratory chain complex I,Component,nuoC
GO:0045272,plasma membrane respiratory chain complex I,Component,nuoN
GO:0045272,plasma membrane respiratory chain complex I,Component,nuoK
GO:0045272,plasma membrane respiratory chain complex I,Component,nuoH
GO:0045272,plasma membrane respiratory chain complex I,Component,nuoL
GO:0045272,plasma membrane respiratory chain complex I,Component,nuoE
GO:0045272,plasma membrane respiratory chain complex I,Component,nuoI
GO:0045272,plasma membrane respiratory chain complex I,Component,nuoA
GO:0045272,plasma membrane respiratory chain complex I,Component,nuoF
GO:0045272,plasma membrane respiratory chain complex I,Component,nuoB
GO:0045272,plasma membrane respiratory chain complex I,Component,nuoM
GO:0045272,plasma membrane respiratory chain complex I,Component,nuoJ
GO:0045272,plasma membrane respiratory chain complex I,Component,hycF
GO:0045272,plasma membrane respiratory chain complex I,Component,hyfH
GO:0006879,cellular iron ion homeostasis,Process,fieF
GO:0006879,cellular iron ion homeostasis,Process,ybiX
GO:0006879,cellular iron ion homeostasis,Process,fetA
GO:0006879,cellular iron ion homeostasis,Process,fetB
GO:0006879,cellular iron ion homeostasis,Process,iscU
GO:0015205,nucleobase transmembrane transporter activity,Function,ybbW
GO:0050385,ureidoglycolate lyase activity,Function,allA
GO:0004417,hydroxyethylthiazole kinase activity,Function,thiM
GO:0036172,thiamine salvage,Process,thiM
GO:0016747,"transferase activity, transferring acyl groups other than amino-acyl groups",Function,lpxM
GO:0016747,"transferase activity, transferring acyl groups other than amino-acyl groups",Function,pldB
GO:0016747,"transferase activity, transferring acyl groups other than amino-acyl groups",Function,lsrF
GO:0016747,"transferase activity, transferring acyl groups other than amino-acyl groups",Function,mnaT
GO:0016747,"transferase activity, transferring acyl groups other than amino-acyl groups",Function,yieL
GO:0016747,"transferase activity, transferring acyl groups other than amino-acyl groups",Function,elaA
GO:0016747,"transferase activity, transferring acyl groups other than amino-acyl groups",Function,yhbS
GO:0016747,"transferase activity, transferring acyl groups other than amino-acyl groups",Function,yiiD
GO:0036104,Kdo2-lipid A biosynthetic process,Process,lpxP
GO:0036104,Kdo2-lipid A biosynthetic process,Process,lpxM
GO:0036460,cellular response to cell envelope stress,Process,acrZ
GO:0036460,cellular response to cell envelope stress,Process,blr
GO:0036460,cellular response to cell envelope stress,Process,dgcN
GO:0036460,cellular response to cell envelope stress,Process,yqcG
GO:0036460,cellular response to cell envelope stress,Process,ybaM
GO:0036460,cellular response to cell envelope stress,Process,yobF
GO:0008679,2-hydroxy-3-oxopropionate reductase activity,Function,glxR
GO:0008679,2-hydroxy-3-oxopropionate reductase activity,Function,garR
GO:0071522,ureidoglycine aminohydrolase activity,Function,allE
GO:0047652,allantoate deiminase activity,Function,allC
GO:0000027,ribosomal large subunit assembly,Process,rplX
GO:0000027,ribosomal large subunit assembly,Process,rplC
GO:0000027,ribosomal large subunit assembly,Process,rplT
GO:0000027,ribosomal large subunit assembly,Process,rplQ
GO:0000027,ribosomal large subunit assembly,Process,rpmA
GO:0000027,ribosomal large subunit assembly,Process,rpmG
GO:0000027,ribosomal large subunit assembly,Process,deaD
GO:0000027,ribosomal large subunit assembly,Process,bipA
GO:0000027,ribosomal large subunit assembly,Process,rpmD
GO:0000027,ribosomal large subunit assembly,Process,dbpA
GO:0000027,ribosomal large subunit assembly,Process,rplY
GO:0000027,ribosomal large subunit assembly,Process,rplA
GO:0000027,ribosomal large subunit assembly,Process,srmB
GO:0000027,ribosomal large subunit assembly,Process,rpmB
GO:0000027,ribosomal large subunit assembly,Process,rplE
GO:0000027,ribosomal large subunit assembly,Process,rplW
GO:0000027,ribosomal large subunit assembly,Process,rplB
GO:0000027,ribosomal large subunit assembly,Process,rluD
GO:0000027,ribosomal large subunit assembly,Process,der
GO:0000027,ribosomal large subunit assembly,Process,rlmE
GO:0000027,ribosomal large subunit assembly,Process,rplS
GO:0000027,ribosomal large subunit assembly,Process,rplK
GO:0000027,ribosomal large subunit assembly,Process,rplP
GO:0000027,ribosomal large subunit assembly,Process,yhbY
GO:0000027,ribosomal large subunit assembly,Process,rpmF
GO:0000027,ribosomal large subunit assembly,Process,rpmC
GO:0000027,ribosomal large subunit assembly,Process,rplF
GO:0000027,ribosomal large subunit assembly,Process,lhr
GO:0000900,"translation repressor activity, mRNA regulatory element binding",Function,rplT
GO:0000900,"translation repressor activity, mRNA regulatory element binding",Function,thrS
GO:0000900,"translation repressor activity, mRNA regulatory element binding",Function,rpsD
GO:0022625,cytosolic large ribosomal subunit,Component,rplL
GO:0022625,cytosolic large ribosomal subunit,Component,rplX
GO:0022625,cytosolic large ribosomal subunit,Component,rplC
GO:0022625,cytosolic large ribosomal subunit,Component,rplT
GO:0022625,cytosolic large ribosomal subunit,Component,rplQ
GO:0022625,cytosolic large ribosomal subunit,Component,rpmA
GO:0022625,cytosolic large ribosomal subunit,Component,rpmG
GO:0022625,cytosolic large ribosomal subunit,Component,rplM
GO:0022625,cytosolic large ribosomal subunit,Component,rpmD
GO:0022625,cytosolic large ribosomal subunit,Component,rplI
GO:0022625,cytosolic large ribosomal subunit,Component,rplY
GO:0022625,cytosolic large ribosomal subunit,Component,rplD
GO:0022625,cytosolic large ribosomal subunit,Component,rpmE
GO:0022625,cytosolic large ribosomal subunit,Component,rplJ
GO:0022625,cytosolic large ribosomal subunit,Component,rplV
GO:0022625,cytosolic large ribosomal subunit,Component,rplA
GO:0022625,cytosolic large ribosomal subunit,Component,rpmI
GO:0022625,cytosolic large ribosomal subunit,Component,rpmB
GO:0022625,cytosolic large ribosomal subunit,Component,rplE
GO:0022625,cytosolic large ribosomal subunit,Component,rplR
GO:0022625,cytosolic large ribosomal subunit,Component,rplW
GO:0022625,cytosolic large ribosomal subunit,Component,rplB
GO:0022625,cytosolic large ribosomal subunit,Component,rpmJ
GO:0022625,cytosolic large ribosomal subunit,Component,rplN
GO:0022625,cytosolic large ribosomal subunit,Component,rplS
GO:0022625,cytosolic large ribosomal subunit,Component,rplO
GO:0022625,cytosolic large ribosomal subunit,Component,rplK
GO:0022625,cytosolic large ribosomal subunit,Component,rplU
GO:0022625,cytosolic large ribosomal subunit,Component,rplP
GO:0022625,cytosolic large ribosomal subunit,Component,rpmF
GO:0022625,cytosolic large ribosomal subunit,Component,rpmC
GO:0022625,cytosolic large ribosomal subunit,Component,rplF
GO:0070180,large ribosomal subunit rRNA binding,Function,rplT
GO:0070180,large ribosomal subunit rRNA binding,Function,rplM
GO:0070180,large ribosomal subunit rRNA binding,Function,rplI
GO:0070180,large ribosomal subunit rRNA binding,Function,rplN
GO:0070180,large ribosomal subunit rRNA binding,Function,rplS
GO:0070180,large ribosomal subunit rRNA binding,Function,rplF
GO:0070180,large ribosomal subunit rRNA binding,Function,rplK
GO:0004638,phosphoribosylaminoimidazole carboxylase activity,Function,purK
GO:0034028,5-(carboxyamino)imidazole ribonucleotide synthase activity,Function,purK
GO:0008879,glucose-1-phosphate thymidylyltransferase activity,Function,rffH
GO:0008879,glucose-1-phosphate thymidylyltransferase activity,Function,rfbA
GO:0008559,xenobiotic transmembrane transporting ATPase activity,Function,msbA
GO:0008559,xenobiotic transmembrane transporting ATPase activity,Function,macB
GO:0046618,drug export,Process,tolC
GO:0046618,drug export,Process,macA
GO:0046618,drug export,Process,sugE
GO:0046618,drug export,Process,macB
GO:1990196,MacAB-TolC complex,Component,tolC
GO:1990196,MacAB-TolC complex,Component,macA
GO:1990196,MacAB-TolC complex,Component,macB
GO:0004857,enzyme inhibitor activity,Function,ptsN
GO:0004857,enzyme inhibitor activity,Function,ychF
GO:0004857,enzyme inhibitor activity,Function,iscX
GO:0004857,enzyme inhibitor activity,Function,cbpM
GO:0004857,enzyme inhibitor activity,Function,ybcL
GO:0004857,enzyme inhibitor activity,Function,sgrT
GO:0000150,recombinase activity,Function,pinE
GO:0000150,recombinase activity,Function,ybcK
GO:0000150,recombinase activity,Function,pinQ
GO:0000150,recombinase activity,Function,pinR
GO:0022611,dormancy process,Process,obgE
GO:0022611,dormancy process,Process,tisB
GO:0022611,dormancy process,Process,yigB
GO:0022611,dormancy process,Process,fau
GO:0022611,dormancy process,Process,hokB
GO:0022611,dormancy process,Process,hipA
GO:0030272,5-formyltetrahydrofolate cyclo-ligase activity,Function,fau
GO:0030272,5-formyltetrahydrofolate cyclo-ligase activity,Function,ygfA
GO:0008237,metallopeptidase activity,Function,ypdE
GO:0008237,metallopeptidase activity,Function,bepA
GO:0008237,metallopeptidase activity,Function,loiP
GO:0008237,metallopeptidase activity,Function,ycaL
GO:0008237,metallopeptidase activity,Function,tsaB
GO:0008237,metallopeptidase activity,Function,dcp
GO:0034644,cellular response to UV,Process,nth
GO:0034644,cellular response to UV,Process,loiP
GO:0034644,cellular response to UV,Process,uspC
GO:0034644,cellular response to UV,Process,uspE
GO:0071476,cellular hypotonic response,Process,loiP
GO:0000400,four-way junction DNA binding,Function,rpsP
GO:0000400,four-way junction DNA binding,Function,rusA
GO:0000400,four-way junction DNA binding,Function,ruvA
GO:0008821,crossover junction endodeoxyribonuclease activity,Function,cas1
GO:0008821,crossover junction endodeoxyribonuclease activity,Function,rusA
GO:0008821,crossover junction endodeoxyribonuclease activity,Function,ruvC
GO:0015620,ferric-enterobactin transmembrane transporter activity,Function,fepG
GO:0015620,ferric-enterobactin transmembrane transporter activity,Function,fepA
GO:0015620,ferric-enterobactin transmembrane transporter activity,Function,fepC
GO:0015620,ferric-enterobactin transmembrane transporter activity,Function,fepD
GO:0015620,ferric-enterobactin transmembrane transporter activity,Function,fepE
GO:0015685,ferric-enterobactin transport,Process,fepG
GO:0015685,ferric-enterobactin transport,Process,fepB
GO:0015685,ferric-enterobactin transport,Process,fepA
GO:0015685,ferric-enterobactin transport,Process,fepC
GO:0015685,ferric-enterobactin transport,Process,fepD
GO:0015685,ferric-enterobactin transport,Process,fepE
GO:0015685,ferric-enterobactin transport,Process,btuB
GO:0015685,ferric-enterobactin transport,Process,cirA
GO:0015685,ferric-enterobactin transport,Process,yoeA
GO:0008849,enterochelin esterase activity,Function,fes
GO:0046214,enterobactin catabolic process,Process,fes
GO:0016151,nickel cation binding,Function,ybeY
GO:0016151,nickel cation binding,Function,yfaU
GO:0016151,nickel cation binding,Function,slyD
GO:0016151,nickel cation binding,Function,nikA
GO:0016151,nickel cation binding,Function,hypA
GO:0016151,nickel cation binding,Function,hybC
GO:0016151,nickel cation binding,Function,hypB
GO:0016151,nickel cation binding,Function,hycE
GO:0016151,nickel cation binding,Function,nikR
GO:0016151,nickel cation binding,Function,hybF
GO:0016151,nickel cation binding,Function,zraP
GO:0016151,nickel cation binding,Function,gloA
GO:0016151,nickel cation binding,Function,hyaB
GO:0016151,nickel cation binding,Function,nikB
GO:0016151,nickel cation binding,Function,nikC
GO:0031236,extrinsic component of periplasmic side of plasma membrane,Component,hybC
GO:0031236,extrinsic component of periplasmic side of plasma membrane,Component,hybO
GO:0031236,extrinsic component of periplasmic side of plasma membrane,Component,mcbA
GO:0009239,enterobactin biosynthetic process,Process,entC
GO:0009239,enterobactin biosynthetic process,Process,ybdZ
GO:0009239,enterobactin biosynthetic process,Process,entD
GO:0009239,enterobactin biosynthetic process,Process,entE
GO:0009239,enterobactin biosynthetic process,Process,entH
GO:0009239,enterobactin biosynthetic process,Process,entA
GO:0009239,enterobactin biosynthetic process,Process,entB
GO:0009239,enterobactin biosynthetic process,Process,entF
GO:0009366,enterobactin synthetase complex,Component,entD
GO:0009366,enterobactin synthetase complex,Component,entF
GO:0016779,nucleotidyltransferase activity,Function,tsaC
GO:0016779,nucleotidyltransferase activity,Function,thiF
GO:0016779,nucleotidyltransferase activity,Function,entF
GO:0016779,nucleotidyltransferase activity,Function,moeB
GO:0043041,amino acid activation for nonribosomal peptide biosynthetic process,Process,entF
GO:0044550,secondary metabolite biosynthetic process,Process,entF
GO:0047527,"2,3-dihydroxybenzoate-serine ligase activity",Function,entE
GO:0047527,"2,3-dihydroxybenzoate-serine ligase activity",Function,entB
GO:0047527,"2,3-dihydroxybenzoate-serine ligase activity",Function,entF
GO:0031230,intrinsic component of cell outer membrane,Component,ompT
GO:0031230,intrinsic component of cell outer membrane,Component,pldA
GO:0031230,intrinsic component of cell outer membrane,Component,lamB
GO:0031230,intrinsic component of cell outer membrane,Component,lpp
GO:0031230,intrinsic component of cell outer membrane,Component,yqhH
GO:0031230,intrinsic component of cell outer membrane,Component,cirA
GO:0031230,intrinsic component of cell outer membrane,Component,fepA
GO:0031230,intrinsic component of cell outer membrane,Component,fadL
GO:0031230,intrinsic component of cell outer membrane,Component,yoeA
GO:0031230,intrinsic component of cell outer membrane,Component,btuB
GO:0031230,intrinsic component of cell outer membrane,Component,bglH
GO:0005048,signal sequence binding,Function,secY
GO:0005048,signal sequence binding,Function,napD
GO:0005048,signal sequence binding,Function,hyaE
GO:0051224,negative regulation of protein transport,Process,napD
GO:0005507,copper ion binding,Function,cueO
GO:0005507,copper ion binding,Function,cusF
GO:0005507,copper ion binding,Function,sodC
GO:0005507,copper ion binding,Function,cusB
